place_id,place_name,place_rating,place_address,place_types,location.lat,location.lng,place_user_ratings_total,user_name,user_rating,review_text,creation_time
ChIJq-6-yx-9oRQRhQo28-qjhAI,Egaleo Relax Apartment,4.8,"Periandrou 14, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.9963026,23.6901814,4,Νικολέττα Μαρία Λάγγα,4,"Very nice for the price, extremely clean and overall very neat. New air conditioner and TV, with the necessary means. The only somewhat negative thing was the distance from the meter without means of transport. Otherwise very positive experience and very comfortable.",1717012034
ChIJq-6-yx-9oRQRhQo28-qjhAI,Egaleo Relax Apartment,4.8,"Periandrou 14, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.9963026,23.6901814,4,eirini verykokou,5,"Close to the subway, clean, spacious",1720639458
ChIJ2wJdG6W8oRQRPlBUI4PQ3cs,Etam Travel Services S.A.,4.3,"Iera Odos 255, Egaleo","['travel_agency', 'lodging', 'point_of_interest', 'establishment']",37.99225510000001,23.6777051,260,Haris Aslanidis,5,I've used them many times and they did find me good prices and good hours. They are in my neighborhood and I wouldn't change them.,1551223485
ChIJ2wJdG6W8oRQRPlBUI4PQ3cs,Etam Travel Services S.A.,4.3,"Iera Odos 255, Egaleo","['travel_agency', 'lodging', 'point_of_interest', 'establishment']",37.99225510000001,23.6777051,260,Skiouros Me_tzin,2,Terrible service and rude employees. only went there because no other firm was open close to me on a Saturday morning. Definitely not recommend.,1625909636
ChIJ2wJdG6W8oRQRPlBUI4PQ3cs,Etam Travel Services S.A.,4.3,"Iera Odos 255, Egaleo","['travel_agency', 'lodging', 'point_of_interest', 'establishment']",37.99225510000001,23.6777051,260,Panagiwths Mpelitsakos,2,Ml. Cvx,1689611095
ChIJ2wJdG6W8oRQRPlBUI4PQ3cs,Etam Travel Services S.A.,4.3,"Iera Odos 255, Egaleo","['travel_agency', 'lodging', 'point_of_interest', 'establishment']",37.99225510000001,23.6777051,260,konstantina zografou,3,Tickets were never send digitally. Not very convenient in the unlikely event of loosing the printed version:(,1552431179
ChIJ2wJdG6W8oRQRPlBUI4PQ3cs,Etam Travel Services S.A.,4.3,"Iera Odos 255, Egaleo","['travel_agency', 'lodging', 'point_of_interest', 'establishment']",37.99225510000001,23.6777051,260,Costa 123,5,Excellent the best travel agency in Aigaleo  city,1618303328
ChIJj-E6pP69oRQRsWqXG-VZmjA,F&R apartment,5.0,"Aristotelous 54, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.99002319999999,23.6697094,1,Aggeliki Kampouri,5,"Very nice house, traditional, comfortable with a very clean yard as well as very kind and helpful hosts
We will definitely go again",1717940614
ChIJz__cfHe9oRQREpi8tGtx4Vs,Angi& George house,5.0,"Aristotelous 54, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.99002319999999,23.6697094,11,Alex N.,5,"Very nice accommodation. The preparation of the groom for our wedding took place there. Spacious, impressive space, fully equipped kitchen/bathroom, spotlessly clean and very beautiful view on the roof outside the house. The weather and the space were also very favorable for the photographs, apart from the procedure. Thank you very much :)",1726499226
ChIJz__cfHe9oRQREpi8tGtx4Vs,Angi& George house,5.0,"Aristotelous 54, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.99002319999999,23.6697094,11,Olga Savvidou,5,"Very beautiful house, we prepared our wedding with very impressive decorations that the owner of the house helped us with. It has an amazing view, three very comfortable bedrooms, a very beautiful and fully equipped kitchen and a huge terrace with sunbeds!!",1717941101
ChIJz__cfHe9oRQREpi8tGtx4Vs,Angi& George house,5.0,"Aristotelous 54, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.99002319999999,23.6697094,11,Antonia Mrg,5,If it had more stars I would have put it. The house is excellent and the view is stunning. Especially at night the Acropolis looked magical. Although very clean and very nice and pleasant decoration. Mrs. Angeliki and Mr. George are great hosts. I highly recommend it. I will definitely visit again!,1709477679
ChIJz__cfHe9oRQREpi8tGtx4Vs,Angi& George house,5.0,"Aristotelous 54, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.99002319999999,23.6697094,11,John Greece,5,"The house is beautiful, fully renovated and comfortable for large groups or families. Mrs. Angeliki was very kind and helped us with everything we needed. I will definitely visit her again and I am waiting for her in Corfu!!!",1712228614
ChIJz__cfHe9oRQREpi8tGtx4Vs,Angi& George house,5.0,"Aristotelous 54, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.99002319999999,23.6697094,11,ervis brh,5,"We were very pleased with the accommodation, it was beautiful and very clean and quiet place🙂Thank you for the hospitality",1724672863
ChIJC7VsksykoRQR4fJSbZLXju8,Hotel Martzi S.A.,3.9,"Ieras Monis, Chaidari","['lodging', 'point_of_interest', 'establishment']",38.0133945,23.63792949999999,28,Lazaros1983 Voulg,4,"Very good beds, spacious bathroom. very small tv and from a bar, better before you go, visit a kiosk and I find 40 a day excessive.",1526516008
ChIJC7VsksykoRQR4fJSbZLXju8,Hotel Martzi S.A.,3.9,"Ieras Monis, Chaidari","['lodging', 'point_of_interest', 'establishment']",38.0133945,23.63792949999999,28,Antonios Protopapas,5,The rooms are drenched with the stench of nicotine and Mrs Vaso at the reception who plays the owner is rude. never again in this place.,1662534037
ChIJC7VsksykoRQR4fJSbZLXju8,Hotel Martzi S.A.,3.9,"Ieras Monis, Chaidari","['lodging', 'point_of_interest', 'establishment']",38.0133945,23.63792949999999,28,Paolo Megarchiotis,5,"Family run, very clean, quiet hotel, with polite and willing staff.",1656068792
ChIJC7VsksykoRQR4fJSbZLXju8,Hotel Martzi S.A.,3.9,"Ieras Monis, Chaidari","['lodging', 'point_of_interest', 'establishment']",38.0133945,23.63792949999999,28,εμυ ε,5,quite comfortable but far from shops. clean,1562253399
ChIJC7VsksykoRQR4fJSbZLXju8,Hotel Martzi S.A.,3.9,"Ieras Monis, Chaidari","['lodging', 'point_of_interest', 'establishment']",38.0133945,23.63792949999999,28,ΝΙΚΟΛΑΟΣ ΚΑΛΥΒΑΣ,5,VERY GOOD MOTEL,1563509424
ChIJ7dZOQd6joRQRRfxDIVuN4no,Sunny Attic,4.9,"Dimitriou Folopoulou 59, Peristeri","['lodging', 'point_of_interest', 'establishment']",38.0167698,23.7076529,15,Nile Swift,5,Lovely hosts quiet rooftop bedsit fully equipped kitchen great views rooftop entertaining area.cant wait to stay again,1718004088
ChIJ7dZOQd6joRQRRfxDIVuN4no,Sunny Attic,4.9,"Dimitriou Folopoulou 59, Peristeri","['lodging', 'point_of_interest', 'establishment']",38.0167698,23.7076529,15,Ελισάβετ Απέργη,5,I liked it very much! Everything was beautiful!,1631729549
ChIJ7dZOQd6joRQRRfxDIVuN4no,Sunny Attic,4.9,"Dimitriou Folopoulou 59, Peristeri","['lodging', 'point_of_interest', 'establishment']",38.0167698,23.7076529,15,evdokia tsoupa,5,Everything was perfect! Wonderful view! Everything clean.,1631719111
ChIJ7dZOQd6joRQRRfxDIVuN4no,Sunny Attic,4.9,"Dimitriou Folopoulou 59, Peristeri","['lodging', 'point_of_interest', 'establishment']",38.0167698,23.7076529,15,Danai K.,5,Everything is wonderful!!! 🙏,1631719949
ChIJi1UDLly7oRQR9c1oGhK_oZw,Αγ. Βαρβάρα,4.1,"Eolou 29, Agia Varvara","['lodging', 'point_of_interest', 'establishment']",37.9907665,23.6614043,10,Tina tina,1,Beautiful,1724490321
ChIJq6r6lsy8oRQRPQmIOeU_t_g,Villa Margarita Spetses,5.0,"Leoforos Kifisou 100, Athina","['lodging', 'point_of_interest', 'establishment']",37.9984724,23.6988053,3,CHR,5,"Amazing location, near the port of Spetses!!
Absolutely satisfied with the prices and the facilities of the hotel!!",1688378715
ChIJq6r6lsy8oRQRPQmIOeU_t_g,Villa Margarita Spetses,5.0,"Leoforos Kifisou 100, Athina","['lodging', 'point_of_interest', 'establishment']",37.9984724,23.6988053,3,PANAGIWTHS SAPLAOURAS,5,Very good with a clean pool and the important thing is the child who owns it is very helpful and willing,1626335325
ChIJ183r5-29oRQR0fLAMFmZIjk,WC PUBLIC,1.0,"Vosporou 5, Egaleo","['lodging', 'point_of_interest', 'establishment']",37.9890239,23.6801716,1,Kostas Polichronis,1,I was expecting an electronics store :(,1711754520
ChIJTbpnlHS9oRQRIGSJPmya66I,Castle De Paris,4.5,"Leoforos Athinon 204, Athina","['lodging', 'point_of_interest', 'establishment']",37.9942589,23.6979453,26,Akis K,5,"The location is very convenient with easy access, private parking and discreet entrance.

The service is generally good. We were a little bummed that we had to order from outside - due to the kitchen being closed due to renovations - but ok.

The prices are good for the category and its facilities.

The experience room we got was very good. Big, neat, good sound insulation, offered for comfortable play.

Overall, it is a very well cared for situation that is worth the effort and money to experience.",1724262813
ChIJTbpnlHS9oRQRIGSJPmya66I,Castle De Paris,4.5,"Leoforos Athinon 204, Athina","['lodging', 'point_of_interest', 'establishment']",37.9942589,23.6979453,26,Roumpi Roumpi,5,"""Perfect space, extremely decorated. Except he was so clean that in the bathroom my bottom popped on the glass of the dressing table.""",1722076770
ChIJTbpnlHS9oRQRIGSJPmya66I,Castle De Paris,4.5,"Leoforos Athinon 204, Athina","['lodging', 'point_of_interest', 'establishment']",37.9942589,23.6979453,26,stelios kreoyzis,1,"Amateurism at its best, after contacting them by phone because no one responded to the e-mail contact, we proceeded to reserve a room after 8 hours they called me to tell me that the reservation is not valid because the room has been reserved for a week .... Your conclusions !!",1717160579
ChIJTbpnlHS9oRQRIGSJPmya66I,Castle De Paris,4.5,"Leoforos Athinon 204, Athina","['lodging', 'point_of_interest', 'establishment']",37.9942589,23.6979453,26,Flora Martha,5,The cleanest and most luxurious you can find in the city.. 💎,1716321176
ChIJTbpnlHS9oRQRIGSJPmya66I,Castle De Paris,4.5,"Leoforos Athinon 204, Athina","['lodging', 'point_of_interest', 'establishment']",37.9942589,23.6979453,26,Arza Media,5,"Comfortable and discreet parking, large luxury rooms spotlessly clean and bathrooms that would be the envy of even five-star hotels.",1701269078
ChIJzdLK5w6joRQRPIsx-Z43xh8,Athens Hawks Urban,4.4,"Serinou 5, Athina","['lodging', 'point_of_interest', 'establishment']",38.00440079999999,23.7148421,142,Michael Skrzynski,5,"This is a brand new hostel that has an industrial chic feel to it. The hostel is super clean, spotless. The staff are friendly and helpful. My room was very comfortable and the bathrooms were excellent. I would not hesitate to recommend Athens Hawks Urban to any traveler.
The location is 4-5 metro stops from the main tourist areas of Athens, which I prefer. The hostel is in easy walking distance of the metro. I felt perfectly safe in the neighborhood, Sepolia.",1729877221
ChIJzdLK5w6joRQRPIsx-Z43xh8,Athens Hawks Urban,4.4,"Serinou 5, Athina","['lodging', 'point_of_interest', 'establishment']",38.00440079999999,23.7148421,142,Hugo Spiegl,5,"A great value for money hostel. Almost brand new. Very clean and tidy. Very good rates. A little distance to city centre but reasonably quiet at night time. Good standard of breakfast, coffee and bar. Comfortable beds with excellent shower room. If you want no-frills stay well recommended!!",1729406453
ChIJzdLK5w6joRQRPIsx-Z43xh8,Athens Hawks Urban,4.4,"Serinou 5, Athina","['lodging', 'point_of_interest', 'establishment']",38.00440079999999,23.7148421,142,IOANNIS CHATZIVASILEIADIS,5,"we stayed 5 days. at a very good price.
the room was quite good. the hotel is new, clean, in a quiet and excellent location. just 4-5 minutes on foot from the metro stop. customers respect each other and the lobby looks like a library!
breakfast is also offered, which I would describe as basic with an excellent quality-price ratio.
the staff is simply amazing, kind and always willing to step in to help with any problem or provide any information.
low-cost parking is also available.
accessible to wheelchair users.",1725864921
ChIJzdLK5w6joRQRPIsx-Z43xh8,Athens Hawks Urban,4.4,"Serinou 5, Athina","['lodging', 'point_of_interest', 'establishment']",38.00440079999999,23.7148421,142,Jannis Sobania,5,"Had perfect 2 week stay! Clean room and facilities, friendly staff, fast wifi and a good kitchen, too.
It's not in the city center but in a calm area where you have everything you need with a metro station close by",1730365165
ChIJzdLK5w6joRQRPIsx-Z43xh8,Athens Hawks Urban,4.4,"Serinou 5, Athina","['lodging', 'point_of_interest', 'establishment']",38.00440079999999,23.7148421,142,Farah Bashir,1,"Had to deal with bed bugs instead of enjoying my vacation, the hotel might look clean from the outside but  for the bed bugs, I had to buy spray and cream from the pharmacy and I couldn't sleep because my body was itching the whole night despite the uncomfortable pillow and mattress.
Also, locker, towels and laundry is not for free
I had to spend extra money to clean my ""clean"" clothes because of the bugs
And on pharmacy
Worst experience and I can't wait to check out and never come back.",1727789401
ChIJ95esGd6ioRQR61OUEgzhc9s,Lak Nirvanas Homes,4.6,"Anthipolochagou Stamati Regkoukou 7, Athina","['lodging', 'point_of_interest', 'establishment']",38.0147002,23.720197,342,Jarosław Książczyk,5,"Great hotel! Large rooms and modern infrastructure. Our room had AC units in every room, and the apartment was virtually spotless.

The restaurant is a bit hot during day, but quality of food and service easily compensates for that.

There is an X93 bus stop to the airport about 500m from the place, making it a good place to wait for the flight.",1662263930
ChIJ95esGd6ioRQR61OUEgzhc9s,Lak Nirvanas Homes,4.6,"Anthipolochagou Stamati Regkoukou 7, Athina","['lodging', 'point_of_interest', 'establishment']",38.0147002,23.720197,342,Joe Orcutt,4,"We stayed four nights in October at Lak Nirvanas Homes in a two bedroom apartment. The apartment was very nice, clean, and large, with two large balconies with nice views and a large open kitchenette-dining-living area. The kitchen had a refrigerator, stove, coffee press, and basic cookware, dinnerware, and utensils (no microwave). There is an elevator, and a spiral staircase that can be a bit narrow and steep. The building and room felt safe and secure. The attached restaurant (Reception) was very good and served food and coffee all day, which can be delivered to the rooms. The staff was friendly and accommodating.  The only thing that keeps me from giving 5 stars is the location. It is not a bad area, but the hotel is surrounded by gas stations, car washes, and other automotive type businesses, and there is a lot of traffic noise day and night. There is a Lidl grocery store right down the street, and other stores and restaurants a short walk away, but I wouldn't call them super convenient. The nearest Metro stop is approximately a half mile away, but there are several bus routes that stop close by that can get you to the Metro or suburban railway station quickly.",1666722361
